train/GeneralizedGradientSupervisionLoss,val_fmap/animals/spectral_nn/biject_error,val_fmap/animals/eval_B/lambda_05,val_fmap/animals/spectral_nn/corr_error,val_fmap/animals/fmap_hks_wks/median_error,val_fmap/animals/eval_A/lambda_50,val_fmap/animals/fmap_hks_wks/biject_error,val_fmap/animals/eval_A/lambda_10,train/area_std,val_fmap/animals/spectral_nn/median_error,val_fmap/animals/fmap_hks_wks/top5_acc,val_fmap/animals/fmap_hks_wks/geo_at_05pct,val_fmap/animals/spectral_nn/geo_at_25pct,train/mcv_magnitude_std,val_fmap/animals/fmap_hks_wks/ortho_error,_timestamp,train/loss,_step,train/stiffness_area_ratio_mean,val_fmap/animals/eval_B/lambda_10,train/GeneralizedLaplacianTestLoss,train/stiffness_max,val_fmap/animals/eval_A/lambda_05,val_fmap/animals/fmap_hks_wks/geo_at_01pct,val_fmap/animals/fmap_hks_wks/diag_ratio,val_fmap/animals/fmap_hks_wks/geo_at_10pct,val_fmap/animals/spectral_nn/top10_acc,val_fmap/animals/eval_A/lambda_100,val_fmap/animals/spectral_nn/mean_error,val_fmap/animals/eval_A/lambda_max,val_fmap/animals/fmap_hks_wks/mean_error,val_fmap/animals/spectral_nn/geo_at_05pct,val_fmap/animals/spectral_nn/geo_mean_error,val_fmap/animals/spectral_nn/accuracy,val_fmap/animals/fmap_hks_wks/top10_acc,train/cosine_similarity,val_fmap/animals/fmap_hks_wks/top3_acc,val_fmap/animals/spectral_nn/diag_ratio,val_fmap/animals/eval_A/lambda_mean,val_fmap/animals/fmap_hks_wks/geomfum_accuracy,val_fmap/animals/spectral_nn/geo_at_10pct,trainer/global_step,val_fmap/animals/fmap_hks_wks/geo_at_25pct,train/mcv_magnitude_mean,val_fmap/animals/eval_B/lambda_20,val_fmap/animals/eval_B/lambda_100,train/stiffness_area_ratio_std,val_fmap/geo@5%,train/area_mean,val_fmap/animals/spectral_nn/top3_acc,train/stiffness_mean,_runtime,val_fmap/animals/spectral_nn/geo_at_01pct,val_fmap/animals/fmap_hks_wks/corr_error,epoch,val_fmap/animals/eval_A/lambda_01,val_fmap/animals/spectral_nn/top5_acc,val_fmap/animals/eval_B/lambda_mean,val_fmap/animals/fmap_hks_wks/geo_mean_error,val_fmap/animals/eval_B/lambda_50,train/stiffness_std,val_fmap/animals/eval_A/lambda_20,train/encoder_weight_norm,val_fmap/animals/spectral_nn/ortho_error,val_fmap/animals/eval_B/lambda_max,train/LogAreaSupervisionLoss,val_fmap/animals/eval_B/lambda_01,val_fmap/animals/fmap_hks_wks/accuracy
0.32936182618141174,,,,,,,,0.0003533746930770576,,,,,0.9564200639724731,,1776332681.8034658,3.8338370323181152,1027,34.03476333618164,,2.1624064445495605,0.0552690252661705,,,,,,,,,,,,,,0.7877776622772217,,,,,,10179,,1.604062795639038,,,12.108177185058594,,0.017578335478901863,,0.003999920561909676,3382.349857013,,,1017,,,,,,0.0047767492942512035,,25.49957275390625,,,1.3420685529708862,,
0.3297038674354553,,,,,,,,0.0003463217581156641,,,,,0.9567054510116577,,1776332684.0739918,3.8118057250976562,1028,34.05680847167969,,2.1454250812530518,0.055516209453344345,,,,,,,,,,,,,,0.7884755730628967,,,,,,10189,,1.6049576997756958,,,12.127851486206055,,0.017510920763015747,,0.003987881820648909,3384.620510711,,,1018,,,,,,0.0047543770633637905,,25.499683380126953,,,1.3366767168045044,,
0.32918426394462585,,,,,,,,0.0003552136477082968,,,,,0.9487960934638977,,1776332686.3849292,3.804910182952881,1029,33.85773849487305,,2.1468396186828613,0.054524581879377365,,,,,,,,,,,,,,0.7885376214981079,,,,,,10199,,1.5949633121490479,,,12.084280014038086,,0.017437629401683807,,0.003950824961066246,3386.93128921,,,1019,,,,,,0.00471561448648572,,25.49977684020996,,,1.3288860321044922,,
0.32916581630706787,,,,,,,,0.0003540653851814568,,,,,0.949815034866333,,1776332688.663678,3.791658878326416,1030,33.958343505859375,,2.1384127140045166,0.05249880254268646,,,,,,,,,,,,,,0.7935294508934021,,,,,,10209,,1.5889240503311157,,,12.004502296447754,,0.017384827136993408,,0.003948568366467953,3389.209950969,,,1020,,,,,,0.004690210334956646,,25.499845504760742,,,1.3240798711776733,,
0.3280642330646515,,,,,,,,0.00034727336606010795,,,,,0.9493483304977417,,1776332690.9141304,3.7764053344726562,1031,34.12617111206055,,2.131308078765869,0.05319756641983986,,,,,,,,,,,,,,0.7906100153923035,,,,,,10219,,1.5983906984329224,,,12.04141902923584,,0.017314231023192406,,0.0039509995840489864,3391.460540187,,,1021,,,,,,0.004709992557764053,,25.499879837036133,,,1.317032814025879,,
0.32910946011543274,,,,,,,,0.00034203651011921465,,,,,0.95931476354599,,1776332693.1121843,3.8052818775177,1032,34.08189010620117,,2.165653944015503,0.05356457456946373,,,,,,,,,,,,,,0.791533350944519,,,,,,10229,,1.5970680713653564,,,12.042367935180664,,0.017241381108760834,,0.0039281887002289295,3393.658615458,,,1022,,,,,,0.004676111042499542,,25.500009536743164,,,1.3105189800262451,,
0.3283531069755554,,,,,,,,0.0003454428515397012,,,,,0.9530399441719055,,1776332695.3804672,3.7859737873077393,1033,34.040775299072266,,2.153441905975342,0.05300125852227211,,,,,,,,,,,,,,0.7967801690101624,,,,,,10239,,1.5948362350463867,,,12.01695728302002,,0.01718711107969284,,0.003915595822036266,3395.926849575,,,1023,,,,,,0.004651801194995642,,25.500165939331055,,,1.3041787147521973,,
0.328079491853714,,,,,,,,0.00034051810507662594,,,,,0.9532068967819214,,1776332697.7206552,3.791923761367798,1034,34.10954284667969,,2.165057897567749,0.054515913128852844,,,,,,,,,,,,,,0.7907394170761108,,,,,,10249,,1.6010615825653076,,,12.159553527832031,,0.017115451395511627,,0.0039025258738547564,3398.267068039,,,1024,,,,,,0.004668764770030975,,25.500246047973633,,,1.2987868785858154,,
0.3291609585285187,,,,,,,,0.00034458894515410066,,,,,0.9526566863059998,,1776332700.103884,3.7742667198181152,1035,34.2211799621582,,2.154693126678467,0.05433720722794533,,,,,,,,,,,,,,0.7901145815849304,,,,,,10259,,1.6017400026321411,,,12.114571571350098,,0.017045918852090836,,0.003901351010426879,3400.650382534,,,1025,,,,,,0.004681026097387075,,25.50035285949707,,,1.2904127836227417,,
0.32929375767707825,,,,,,,,0.00033255558810196817,,,,,0.9674289226531982,,1776332702.4189913,3.7718098163604736,1036,34.20418930053711,,2.1547577381134033,0.05393535643815994,,,,,,,,,,,,,,0.7926793098449707,,,,,,10269,,1.6072096824645996,,,12.085768699645996,,0.01698719523847103,,0.0038850312121212482,3402.965347079,,,1026,,,,,,0.004646865651011467,,25.5004940032959,,,1.2877585887908936,,
0.3286547064781189,,,,,,,,0.0003334105131216347,,,,,0.9574407935142517,,1776332704.7410398,3.755840301513672,1037,34.18705368041992,,2.148254156112671,0.05552440136671066,,,,,,,,,,,,,,0.7959496378898621,,,,,,10279,,1.597733736038208,,,12.231351852416992,,0.0169235672801733,,0.0038673190865665674,3405.287629591,,,1027,,,,,,0.00465889647603035,,25.500635147094727,,,1.2789310216903687,,
0.32838088274002075,,,,,,,,0.00034496738226152956,,,,,0.9591220021247864,,1776332707.0266724,3.75447678565979,1038,34.297237396240234,,2.1528913974761963,0.05211574211716652,,,,,,,,,,,,,,0.7933756709098816,,,,,,10289,,1.6035361289978027,,,12.298001289367676,,0.016861092299222946,,0.0038691472727805376,3407.573314829,,,1028,,,,,,0.004643040243536234,,25.5007266998291,,,1.2732043266296387,,
0.3266866207122803,,,,,,,,0.0003287706640549004,,,,,0.9627213478088379,,1776332709.492436,3.7518391609191895,1039,34.28475570678711,,2.1582095623016357,0.053203679621219635,,,,,,,,,,,,,,0.7904582619667053,,,,,,10299,,1.607421636581421,,,12.2506103515625,,0.016789140179753304,,0.00384728261269629,3410.038769658,,,1029,,,,,,0.004602870438247919,,25.500844955444336,,,1.266943335533142,,
0.32667842507362366,,,,,,,,0.00034498434979468584,,,,,0.9618799090385437,,1776332711.7939072,3.7315449714660645,1040,34.40458297729492,,2.1428987979888916,0.053494326770305634,,,,,,,,,,,,,,0.7957057952880859,,,,,,10309,,1.616641640663147,,,12.103256225585938,,0.016728602349758148,,0.0038466108962893486,3412.340158477,,,1030,,,,,,0.004595175851136446,,25.500938415527344,,,1.2619678974151611,,
0.32808583974838257,,,,,,,,0.0003336089721415192,,,,,0.9703232049942017,,1776332714.1696346,3.7830026149749756,1041,34.66447830200195,,2.200502872467041,0.053559716790914536,,,,,,,,,,,,,,0.7856501340866089,,,,,,10319,,1.6386258602142334,,,12.332061767578125,,0.01667127199470997,,0.003862780751660466,3414.715811574,,,1031,,,,,,0.004634315147995949,,25.501026153564453,,,1.2544143199920654,,
0.32752731442451477,,,,,,,,0.00032702452153898776,,,,,0.9677220582962036,,1776332716.3912773,3.7324862480163574,1042,34.81892395019531,,2.1550939083099365,0.05289848521351814,,,,,,,,,,,,,,0.7895312905311584,,,,,,10329,,1.625441312789917,,,12.496484756469727,,0.016602007672190666,,0.003865560982376337,3416.937579796,,,1032,,,,,,0.004661757033318281,,25.501157760620117,,,1.249864935874939,,
0.3270930051803589,,,,,,,,0.0003374688094481826,,,,,0.9741837382316589,,1776332718.639711,3.7334399223327637,1043,34.455509185791016,,2.162224292755127,0.05479096621274948,,,,,,,,,,,,,,0.7894657254219055,,,,,,10339,,1.6216517686843872,,,12.232799530029297,,0.016555525362491608,,0.0038141298573464155,3419.186241983,,,1033,,,,,,0.0045653702691197395,,25.501365661621094,,,1.244122862815857,,
0.3262290060520172,,,,,,,,0.0003184366214554757,,,,,0.9528799653053284,,1776332720.8087065,3.7140259742736816,1044,34.4328498840332,,2.14841365814209,0.05200352892279625,,,,,,,,,,,,,,0.7864887714385986,,,,,,10349,,1.6094775199890137,,,12.298761367797852,,0.016487594693899155,,0.0037978605832904577,3421.355037265,,,1034,,,,,,0.00456822058185935,,25.50156593322754,,,1.2393836975097656,,
0.3273252248764038,,,,,,,,0.0003253264003433287,,,,,0.9556313157081604,,1776332723.0015676,3.71632981300354,1045,34.376869201660156,,2.155017614364624,0.05316908657550812,,,,,,,,,,,,,,0.790424644947052,,,,,,10359,,1.6027483940124512,,,12.4022855758667,,0.016434600576758385,,0.003778604557737708,3423.547827363,,,1035,,,,,,0.004582848399877548,,25.5017032623291,,,1.2339870929718018,,
0.3260621726512909,,,,,,,,0.0003354756918270141,,,,,0.948917031288147,,1776332725.1867843,3.697495460510254,1046,34.24025344848633,,2.143091917037964,0.053411807864904404,,,,,,,,,,,,,,0.7916595339775085,,,,,,10369,,1.5907485485076904,,,12.27535343170166,,0.01638592965900898,,0.0037509354297071695,3425.733159098,,,1036,,,,,,0.004545056726783514,,25.501808166503906,,,1.2283413410186768,,
0.325711190700531,,,,,,,,0.0003343819407746196,,,,,0.9530342817306519,,1776332727.4455595,3.6965267658233643,1047,34.30915451049805,,2.1501338481903076,0.05257118493318558,,,,,,,,,,,,,,0.7898234128952026,,,,,,10379,,1.6009252071380615,,,12.372770309448242,,0.01630430296063423,,0.0037390212528407574,3427.991908482,,,1037,,,,,,0.004534313455224037,,25.501901626586914,,,1.2206811904907227,,
0.3252031207084656,,,,,,,,0.0003259101358707994,,,,,0.941897988319397,,1776332729.6642334,3.705960750579834,1048,34.30663299560547,,2.165167808532715,0.052035313099622726,,,,,,,,,,,,,,0.7933095097541809,,,,,,10389,,1.6003522872924805,,,12.213570594787598,,0.016242314130067825,,0.003727452363818884,3430.210685531,,,1038,,,,,,0.0045011164620518684,,25.50202751159668,,,1.2155896425247192,,
0.3248276710510254,,,,,,,,0.0003239923680666834,,,,,0.9750049114227295,,1776332731.9484253,3.681041955947876,1049,34.236724853515625,,2.1469919681549072,0.05277206748723984,,,,,,,,,,,,,,0.7929914593696594,,,,,,10399,,1.605481743812561,,,12.27464485168457,,0.016176529228687286,,0.003702703397721052,3432.494957153,,,1039,,,,,,0.004459180403500795,,25.50218391418457,,,1.2092220783233643,,
0.32459643483161926,,,,,,,,0.0003254193579778075,,,,,0.9530702829360962,,1776332734.133782,3.6877143383026123,1050,34.14146041870117,,2.1594207286834717,0.0521344356238842,,,,,,,,,,,,,,0.7840918302536011,,,,,,10409,,1.6029034852981567,,,12.305071830749512,,0.016127949580550194,,0.0036786214914172888,3434.680467788,,,1040,,,,,,0.0044563026167452335,,25.502347946166992,,,1.203696846961975,,
0.3238261044025421,,,,,,,,0.00032290536910295486,,,,,0.9505933523178101,,1776332736.4045465,3.687737226486206,1051,33.96237564086914,,2.1640381813049316,0.05244094878435135,,,,,,,,,,,,,,0.7863712906837463,,,,,,10419,,1.5967556238174438,,,12.218934059143066,,0.01607452519237995,,0.003648842219263315,3436.950800183,,,1041,,,,,,0.004419785458594561,,25.502513885498047,,,1.1998730897903442,,
0.32438743114471436,,,,,,,,0.00032282527536153793,,,,,0.9583825469017029,,1776332738.7204416,3.6709892749786377,1052,34.01762390136719,,2.1532058715820312,0.051757778972387314,,,,,,,,,,,,,,0.7890276908874512,,,,,,10429,,1.5897690057754517,,,12.127701759338379,,0.016019243746995926,,0.0036449905019253492,3439.266838549,,,1042,,,,,,0.004394661635160446,,25.502643585205078,,,1.1933962106704712,,
0.32502591609954834,,,,,,,,0.0003235035401303321,,,,,0.9505237936973572,,1776332741.0412772,3.689389944076538,1053,34.252593994140625,,2.17729115486145,0.05248049274086952,,,,,,,,,,,,,,0.7834182977676392,,,,,,10439,,1.595884084701538,,,12.275760650634766,,0.015943771228194237,,0.0036518860142678022,3441.587911782,,,1043,,,,,,0.004449022468179464,,25.50273323059082,,,1.1870733499526978,,
0.32511499524116516,,,,,,,,0.0003173511358909309,,,,,0.9521853923797607,,1776332743.4191117,3.6815025806427,1054,34.27129364013672,,2.172952890396118,0.0520380474627018,,,,,,,,,,,,,,0.7921517491340637,,,,,,10449,,1.5981543064117432,,,12.38216781616211,,0.015893248841166496,,0.003642874537035823,3443.96565456,,,1044,,,,,,0.0044381627812981606,,25.502849578857422,,,1.1834348440170288,,
0.3245999217033386,,,,,,,,0.000312790391035378,,,,,0.9451622366905212,,1776332745.728388,3.6655611991882324,1055,34.178077697753906,,2.163670301437378,0.05040930211544037,,,,,,,,,,,,,,0.7873193621635437,,,,,,10459,,1.600929617881775,,,12.31417179107666,,0.01584259420633316,,0.003621470183134079,3446.274798976,,,1045,,,,,,0.004400976002216339,,25.50300407409668,,,1.1772911548614502,,
0.32433950901031494,,,,,,,,0.00031591326114721596,,,,,0.956607460975647,,1776332747.9741971,3.63533616065979,1056,34.097129821777344,,2.1380887031555176,0.049182478338479996,,,,,,,,,,,,,,0.7923797369003296,,,,,,10469,,1.591601014137268,,,12.150020599365234,,0.015777168795466423,,0.00359594589099288,3448.520599084,,,1046,,,,,,0.004329605493694544,,25.503124237060547,,,1.1729074716567993,,
0.3244907259941101,,,,,,,,0.00031972979195415974,,,,,0.948803186416626,,1776332750.2946453,3.6689465045928955,1057,34.15041732788086,,2.1767308712005615,0.04901932552456856,,,,,,,,,,,,,,0.7791870832443237,,,,,,10479,,1.6340075731277466,,,11.792943954467773,,0.015729468315839767,,0.0035907390993088484,3450.841040537,,,1047,,,,,,0.004292270168662071,,25.503162384033203,,,1.1677249670028687,,
0.32484063506126404,,,,,,,,0.00031266626319848,,,,,0.9704179763793945,,1776332752.5558677,3.6852991580963135,1058,34.35459518432617,,2.19753098487854,0.051855169236660004,,,,,,,,,,,,,,0.7863484621047974,,,,,,10489,,1.635534405708313,,,11.936511039733887,,0.015678316354751587,,0.003602935466915369,3453.102748464,,,1048,,,,,,0.0042929379269480705,,25.503231048583984,,,1.162927508354187,,
0.32295945286750793,,,,,,,,0.00031892291735857725,,,,,0.961698591709137,,1776332756.0316553,3.648411750793457,1059,34.4699821472168,,2.169296979904175,0.048697326332330704,,,,,,,,,,,,,,0.788953959941864,,,,,,10499,,1.631801724433899,,,11.897357940673828,,0.015619948506355286,,0.0036022320855408907,3456.578152837,,,1049,,,,,,0.004291656892746687,,25.503387451171875,,,1.1561552286148071,,
0.32239922881126404,,,,,,,,0.00030962249729782343,,,,,0.9689874053001404,,1776332757.6618009,3.657296657562256,1060,34.49763107299805,,2.1833415031433105,0.04852486774325371,,,,,,,,,,,,,,0.7893571853637695,,,,,,10509,,1.6190600395202637,,,12.206164360046387,,0.015565741807222366,,0.0035888045094907284,3458.208023425,,,1050,,,,,,0.004300765693187714,,25.503591537475586,,,1.151556134223938,,
0.32107895612716675,,,,,,,,0.00031692866468802094,,,,,0.9784721732139587,,1776332759.9712653,3.641887903213501,1061,34.62057876586914,,2.1746411323547363,0.05095921829342842,,,,,,,,,,,,,,0.7881723046302795,,,,,,10519,,1.6290301084518433,,,12.279770851135254,,0.015507322736084461,,0.0035879898350685835,3460.5177989,,,1051,,,,,,0.004309246316552162,,25.503694534301758,,,1.1461681127548218,,
0.3221297860145569,,,,,,,,0.00031701239640824497,,,,,0.987972617149353,,1776332762.2777476,3.6127090454101562,1062,34.88326644897461,,2.1493470668792725,0.05257830768823624,,,,,,,,,,,,,,0.7905381321907043,,,,,,10529,,1.6333073377609253,,,12.52070426940918,,0.015459103509783745,,0.0036066242028027773,3462.824127035,,,1052,,,,,,0.004387519787997007,,25.503746032714844,,,1.1412320137023926,,
0.3227914273738861,,,,,,,,0.00031414235127158463,,,,,0.965435266494751,,1776332764.5463698,3.6429927349090576,1063,34.71808624267578,,2.184469699859619,0.04973262548446655,,,,,,,,,,,,,,0.7827391624450684,,,,,,10539,,1.6302388906478882,,,12.437557220458984,,0.015397205017507076,,0.0035740092862397432,3465.093046294,,,1053,,,,,,0.004323835950344801,,25.503902435302734,,,1.1357316970825195,,
0.32632121443748474,,,,,,,,0.00031281571136787534,,,,,0.9746533036231995,,1776332766.758286,3.6886188983917236,1064,34.496620178222656,,2.2294912338256836,0.04974585399031639,,,,,,,,,,,,,,0.7810090184211731,,,,,,10549,,1.6520555019378662,,,12.209997177124023,,0.015344233252108097,,0.0035406446550041437,3467.304565701,,,1054,,,,,,0.0042632585391402245,,25.50408935546875,,,1.1328061819076538,,
0.3224792778491974,,,,,,,,0.0003093538398388773,,,,,0.9530460834503174,,1776332769.0736775,3.645812511444092,1065,34.267425537109375,,2.1963465213775635,0.0501977801322937,,,,,,,,,,,,,,0.7784378528594971,,,,,,10559,,1.6247351169586182,,,12.06160831451416,,0.015287504531443119,,0.0035028462298214436,3469.620315168,,,1055,,,,,,0.004221062175929546,,25.504247665405273,,,1.1269867420196533,,
0.3219742178916931,,,,,,,,0.00030136495479382575,,,,,0.9481359720230103,,1776332771.3791993,3.618077039718628,1066,34.25154113769531,,2.174715995788574,0.04942862316966057,,,,,,,,,,,,,,0.7811021208763123,,,,,,10569,,1.6193208694458008,,,12.148595809936523,,0.015228775329887867,,0.0034881997853517532,3471.925480142,,,1056,,,,,,0.004223714116960764,,25.5043888092041,,,1.1213868856430054,,
0.32189732789993286,,,,,,,,0.0003117711457889527,,,,,0.9470056295394897,,1776332773.5655372,3.6308414936065674,1067,34.51149368286133,,2.1915595531463623,0.05067628622055054,,,,,,,,,,,,,,0.7780956029891968,,,,,,10579,,1.6282340288162231,,,12.424348831176758,,0.015192758291959763,,0.0035037847701460123,3474.112274988,,,1057,,,,,,0.004285844974219799,,25.50449562072754,,,1.1173840761184692,,
0.32433658838272095,,,,,,,,0.0003060716262552887,,,,,0.9646158814430237,,1776332776.0256925,3.612171173095703,1068,34.54176712036133,,2.176302909851074,0.0514259897172451,,,,,,,,,,,,,,0.7897298336029053,,,,,,10589,,1.6214680671691895,,,12.239864349365234,,0.015128940343856812,,0.0034929406829178333,3476.572016791,,,1058,,,,,,0.004245347809046507,,25.504587173461914,,,1.1115318536758423,,
0.3222549557685852,,,,,,,,0.0003063804761040956,,,,,0.9564931988716125,,1776332778.3828685,3.575515031814575,1069,34.40154266357422,,2.1462652683258057,0.04927017539739609,,,,,,,,,,,,,,0.788088858127594,,,,,,10599,,1.6150586605072021,,,12.153298377990723,,0.015072609297931194,,0.003466362599283457,3478.929450166,,,1059,,,,,,0.004188105929642916,,25.504684448242188,,,1.10699462890625,,
0.32199326157569885,,,,,,,,0.0003096113505307585,,,,,0.9690865278244019,,1776332780.6174924,3.57328200340271,1070,34.399513244628906,,2.147730827331543,0.0492398701608181,,,,,,,,,,,,,,0.7910226583480835,,,,,,10609,,1.6154791116714478,,,12.090608596801758,,0.01503355149179697,,0.0034561927895992994,3481.163720854,,,1060,,,,,,0.00417293282225728,,25.504846572875977,,,1.1035575866699219,,
0.3196057379245758,,,,,,,,0.00031160895014181733,,,,,0.9493668675422668,,1776332782.8398678,3.5742626190185547,1071,34.50333023071289,,2.15803599357605,0.049918282777071,,,,,,,,,,,,,,0.7843551635742188,,,,,,10619,,1.6214536428451538,,,12.21237850189209,,0.014969171024858952,,0.003452702658250928,3483.386141236,,,1061,,,,,,0.004174431785941124,,25.505027770996094,,,1.0966205596923828,,
0.31977221369743347,,,,,,,,0.00030708039412274957,,,,,0.9715865850448608,,1776332785.1453376,3.5882551670074463,1072,34.47878646850586,,2.17590069770813,0.0495072677731514,,,,,,,,,,,,,,0.790024995803833,,,,,,10629,,1.6177364587783813,,,12.180330276489258,,0.014917864464223385,,0.0034380753058940172,3485.691642981,,,1062,,,,,,0.004144767299294472,,25.505191802978516,,,1.0925825834274292,,
0.31974801421165466,,,,,,,,0.00029853498563170433,,,,,0.953636884689331,,1776332787.3625786,3.5643668174743652,1073,34.41409683227539,,2.1555192470550537,0.049480073153972626,,,,,,,,,,,,,,0.7858925461769104,,,,,,10639,,1.6189398765563965,,,12.12971305847168,,0.014879153110086918,,0.003422294044867158,3487.909015302,,,1063,,,,,,0.004140770528465509,,25.50531578063965,,,1.0890997648239136,,
0.32015490531921387,,,,,,,,0.0003030664811376482,,,,,0.9415454864501953,,1776332789.672809,3.5891926288604736,1074,34.36833953857422,,2.1849026679992676,0.05004548281431198,,,,,,,,,,,,,,0.7883803844451904,,,,,,10649,,1.6063936948776245,,,12.321401596069336,,0.01482817530632019,,0.0034079484175890684,3490.219216757,,,1064,,,,,,0.004164575133472681,,25.505496978759766,,,1.0841346979141235,,
0.31882596015930176,,,,,,,,0.0002965942840091884,,,,,0.9419226050376892,,1776332791.8880663,3.5553650856018066,1075,34.22676467895508,,2.1579346656799316,0.04776044562458992,,,,,,,,,,,,,,0.7880308032035828,,,,,,10659,,1.6003897190093994,,,12.323790550231934,,0.014766713604331017,,0.003377950517460704,3492.434372736,,,1065,,,,,,0.004129223059862852,,25.50566291809082,,,1.0786041021347046,,
0.3198404014110565,,,,,,,,0.00029986666049808264,,,,,0.9494287967681885,,1776332794.1420286,3.528887987136841,1076,34.29035186767578,,2.1339340209960938,0.04791158065199852,,,,,,,,,,,,,,0.7861096858978271,,,,,,10669,,1.6086419820785522,,,12.385180473327637,,0.014711362309753895,,0.0033723812084645033,3494.688833368,,,1066,,,,,,0.0041254726238548756,,25.505781173706055,,,1.0751138925552368,,
0.3182889521121979,,,,,,,,0.0002962436992675066,,,,,0.9464109539985657,,1776332796.4964604,3.582298517227173,1077,34.35068130493164,,2.193222761154175,0.04858165606856346,,,,,,,,,,,,,,0.7755078077316284,,,,,,10679,,1.6094967126846313,,,12.453359603881836,,0.014665457420051098,,0.0033684067893773317,3497.042864865,,,1067,,,,,,0.004135225433856249,,25.50588607788086,,,1.0707871913909912,,
0.3189644515514374,,,,,,,,0.00029097290826030076,,,,,0.9579195380210876,,1776332798.6738603,3.570103406906128,1078,34.52322769165039,,2.185668468475342,0.04867300018668175,,,,,,,,,,,,,,0.7843726873397827,,,,,,10689,,1.6203720569610596,,,12.44139289855957,,0.014618117362260818,,0.0033732056617736816,3499.220090342,,,1068,,,,,,0.0041326237842440605,,25.505939483642578,,,1.0654702186584473,,
0.3193438649177551,,,,,,,,0.00029796917806379497,,,,,0.9389115571975708,,1776332800.9963806,3.535269021987915,1079,34.316497802734375,,2.154731273651123,0.04890018701553345,,,,,,,,,,,,,,0.7844907641410828,,,,,,10699,,1.6057146787643433,,,12.165202140808105,,0.014568448066711426,,0.0033433539792895317,3501.543332296,,,1069,,,,,,0.004086820874363184,,25.506019592285156,,,1.0611941814422607,,
0.31863099336624146,,,,,,,,0.00030238035833463073,,,,,0.9521711468696594,,1776332803.351243,3.515249729156494,1080,34.26118087768555,,2.140413999557495,0.0471026785671711,,,,,,,,,,,,,,0.789379358291626,,,,,,10709,,1.6068187952041626,,,12.277653694152832,,0.014515082351863384,,0.0033222876954823732,3503.897607605,,,1070,,,,,,0.004038844723254442,,25.50615692138672,,,1.0562047958374023,,
0.31783267855644226,,,,,,,,0.0002948518085759133,,,,,0.9574727416038513,,1776332805.5670033,3.529949903488159,1081,34.46790313720703,,2.1616246700286865,0.048677656799554825,,,,,,,,,,,,,,0.7862322330474854,,,,,,10719,,1.603545069694519,,,12.558158874511719,,0.014468098990619183,,0.003331808838993311,3506.113519982,,,1071,,,,,,0.004098512697964907,,25.50627899169922,,,1.0504921674728394,,
0.31653204560279846,,,,,,,,0.00028775405371561646,,,,,0.9535719752311707,,1776332808.039332,3.53141713142395,1082,34.29063415527344,,2.166905403137207,0.046395957469940186,,,,,,,,,,,,,,0.7826137542724609,,,,,,10729,,1.597215175628662,,,12.394268035888672,,0.014415295794606209,,0.0033055138774216175,3508.585677479,,,1072,,,,,,0.004034463781863451,,25.506418228149414,,,1.0479795932769775,,
0.31624889373779297,,,,,,,,0.0002885982394218445,,,,,0.9510036110877991,,1776332810.4002142,3.5266079902648926,1083,34.14942169189453,,2.168825387954712,0.04639216139912605,,,,,,,,,,,,,,0.7856372594833374,,,,,,10739,,1.5986247062683105,,,12.09939193725586,,0.014359337277710438,,0.003279824508354068,3510.946642249,,,1073,,,,,,0.003978969994932413,,25.50656509399414,,,1.0415335893630981,,
0.3149680495262146,,,,,,,,0.0002843657275661826,,,,,0.9501500725746155,,1776332812.6773856,3.5034570693969727,1084,34.19026565551758,,2.1493749618530273,0.0471322126686573,,,,,,,,,,,,,,0.7877941131591797,,,,,,10749,,1.601447582244873,,,12.285881042480469,,0.01432202197611332,,0.003274935996159911,3513.223877755,,,1074,,,,,,0.00398330669850111,,25.5067195892334,,,1.0391141176223755,,
0.3163455128669739,,,,,,,,0.0002832521859090775,,,,,0.947884202003479,,1776332814.9466178,3.5135209560394287,1085,34.1104736328125,,2.1636500358581543,0.044821109622716904,,,,,,,,,,,,,,0.7886371612548828,,,,,,10759,,1.5990277528762817,,,12.129922866821289,,0.014267059974372387,,0.0032550417818129063,3515.493002671,,,1075,,,,,,0.003938654437661171,,25.5068359375,,,1.0335253477096558,,
0.3152044713497162,,,,,,,,0.000292913056910038,,,,,0.956122636795044,,1776332817.1387541,3.4990413188934326,1086,34.11826705932617,,2.1549103260040283,0.046294916421175,,,,,,,,,,,,,,0.7868179082870483,,,,,,10769,,1.6028623580932617,,,12.099393844604492,,0.014219122007489204,,0.0032424821984022856,3517.685434001,,,1076,,,,,,0.003934203647077084,,25.506912231445312,,,1.0289268493652344,,
0.31677326560020447,,,,,,,,0.00029306914075277746,,,,,0.9592041969299316,,1776332819.4214244,3.503598213195801,1087,34.233028411865234,,2.1617860794067383,0.04556845501065254,,,,,,,,,,,,,,0.786699652671814,,,,,,10779,,1.6100044250488281,,,12.28157901763916,,0.01416857074946165,,0.00324175669811666,3519.967824273,,,1077,,,,,,0.003934644162654877,,25.507007598876953,,,1.025038480758667,,
0.31624266505241394,,,,,,,,0.0002908439200837165,,,,,0.9562389850616455,,1776332821.7006907,3.5108964443206787,1088,34.36037826538086,,2.1743295192718506,0.044337198138237,,,,,,,,,,,,,,0.7845767736434937,,,,,,10789,,1.6164202690124512,,,12.22935962677002,,0.014119789004325867,,0.0032433292362838984,3522.247088275,,,1078,,,,,,0.0039300075732171535,,25.507110595703125,,,1.0203239917755127,,
